order_id,product_id,customer_id,employee_id,shipper_id,order_date,required_date,shipped_date,ship_status,ship_city,ship_region,ship_postal_code,ship_country,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight,is_late,is_risk
10638,72,LINOD,3,1,2025-01-31,2025-02-28,2025-02-12,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,34.8,60,0.0,0,2088.0,121.62,2209.62,0,0
10639,18,SANTG,7,3,2025-01-31,2025-02-28,2025-02-07,On time,Stavern,,4110,Norway,62.5,8,0.0,0,500.0,38.64,538.64,0,0
10640,69,WANDK,4,1,2025-02-01,2025-03-01,2025-02-08,On time,Stuttgart,,70563,Germany,36.0,20,0.25,25,540.0,17.94,557.94,0,0
10640,70,WANDK,4,1,2025-02-01,2025-03-01,2025-02-08,On time,Stuttgart,,70563,Germany,15.0,15,0.25,25,168.75,5.61,174.36,0,0
10641,2,HILAA,4,2,2025-02-02,2025-03-02,2025-02-06,On time,San CristÃ³bal,TÃ¡chira,5022,Venezuela,19.0,50,0.0,0,950.0,83.07,1033.07,0,0
10641,40,HILAA,4,2,2025-02-02,2025-03-02,2025-02-06,On time,San CristÃ³bal,TÃ¡chira,5022,Venezuela,18.4,60,0.0,0,1104.0,96.54,1200.54,0,0
10642,21,SIMOB,7,3,2025-02-02,2025-03-02,2025-02-16,On time,Kobenhavn,,1734,Denmark,10.0,30,0.2,20,240.0,14.44,254.44,0,0
10642,61,SIMOB,7,3,2025-02-02,2025-03-02,2025-02-16,On time,Kobenhavn,,1734,Denmark,28.5,20,0.2,20,456.0,27.45,483.45,0,0
10643,28,ALFKI,6,1,2025-02-05,2025-03-05,2025-02-13,On time,Berlin,,12209,Germany,45.6,15,0.25,25,513.0,18.55,531.55,0,0
10643,39,ALFKI,6,1,2025-02-05,2025-03-05,2025-02-13,On time,Berlin,,12209,Germany,18.0,21,0.25,25,283.5,10.25,293.75,0,0
10643,46,ALFKI,6,1,2025-02-05,2025-03-05,2025-02-13,On time,Berlin,,12209,Germany,12.0,2,0.25,25,18.0,0.65,18.65,0,0
10644,18,WELLI,3,2,2025-02-05,2025-03-05,2025-02-12,On time,Resende,SP,08737-363,Brazil,62.5,4,0.1,10,225.0,0.02,225.02,0,0
10644,43,WELLI,3,2,2025-02-05,2025-03-05,2025-02-12,On time,Resende,SP,08737-363,Brazil,46.0,20,0.0,0,920.0,0.09,920.09,0,0
10644,46,WELLI,3,2,2025-02-05,2025-03-05,2025-02-12,On time,Resende,SP,08737-363,Brazil,12.0,21,0.1,10,226.8,0.02,226.82,0,0
10645,18,HANAR,4,1,2025-02-06,2025-03-06,2025-02-13,On time,Rio de Janeiro,RJ,05454-876,Brazil,62.5,20,0.0,0,1250.0,10.11,1260.11,0,0
10645,36,HANAR,4,1,2025-02-06,2025-03-06,2025-02-13,On time,Rio de Janeiro,RJ,05454-876,Brazil,19.0,15,0.0,0,285.0,2.3,287.3,0,0
10646,1,HUNGO,9,3,2025-02-07,2025-03-21,2025-02-14,On time,Cork,Co. Cork,,Ireland,18.0,15,0.25,25,202.5,19.93,222.43,0,0
10646,10,HUNGO,9,3,2025-02-07,2025-03-21,2025-02-14,On time,Cork,Co. Cork,,Ireland,31.0,18,0.25,25,418.5,41.19,459.69,0,0
10646,71,HUNGO,9,3,2025-02-07,2025-03-21,2025-02-14,On time,Cork,Co. Cork,,Ireland,21.5,30,0.25,25,483.75,47.62,531.37,0,0
10646,77,HUNGO,9,3,2025-02-07,2025-03-21,2025-02-14,On time,Cork,Co. Cork,,Ireland,13.0,35,0.25,25,341.25,33.59,374.84,0,0
10647,19,QUEDE,4,2,2025-02-07,2025-02-21,2025-02-14,On time,Rio de Janeiro,RJ,02389-673,Brazil,9.2,30,0.0,0,276.0,19.76,295.76,0,0
10647,39,QUEDE,4,2,2025-02-07,2025-02-21,2025-02-14,On time,Rio de Janeiro,RJ,02389-673,Brazil,18.0,20,0.0,0,360.0,25.78,385.78,0,0
10648,22,RICAR,5,2,2025-02-08,2025-03-22,2025-02-20,On time,Rio de Janeiro,RJ,02389-890,Brazil,21.0,15,0.0,0,315.0,12.05,327.05,0,0
10648,24,RICAR,5,2,2025-02-08,2025-03-22,2025-02-20,On time,Rio de Janeiro,RJ,02389-890,Brazil,4.5,15,0.15,15,57.37,2.2,59.57,0,0
10649,28,MAISD,5,3,2025-02-08,2025-03-08,2025-02-09,On time,Bruxelles,,B-1180,Belgium,45.6,20,0.0,0,912.0,3.94,915.94,0,0
10649,72,MAISD,5,3,2025-02-08,2025-03-08,2025-02-09,On time,Bruxelles,,B-1180,Belgium,34.8,15,0.0,0,522.0,2.26,524.26,0,0
10650,30,FAMIA,5,3,2025-02-09,2025-03-09,2025-02-14,On time,Sao Paulo,SP,05442-030,Brazil,25.89,30,0.0,0,776.7,77.19,853.89,0,0
10650,53,FAMIA,5,3,2025-02-09,2025-03-09,2025-02-14,On time,Sao Paulo,SP,05442-030,Brazil,32.8,25,0.05,5,779.0,77.41,856.41,0,0
10650,54,FAMIA,5,3,2025-02-09,2025-03-09,2025-02-14,On time,Sao Paulo,SP,05442-030,Brazil,7.45,30,0.0,0,223.5,22.21,245.71,0,0
10651,19,WANDK,8,2,2025-02-12,2025-03-12,2025-02-22,On time,Stuttgart,,70563,Germany,9.2,12,0.25,25,82.8,4.29,87.09,0,0
10651,22,WANDK,8,2,2025-02-12,2025-03-12,2025-02-22,On time,Stuttgart,,70563,Germany,21.0,20,0.25,25,315.0,16.31,331.31,0,0
10652,30,GOURL,4,2,2025-02-12,2025-03-12,2025-02-19,On time,Campinas,SP,04876-786,Brazil,25.89,2,0.25,25,38.83,0.87,39.7,0,0
10652,42,GOURL,4,2,2025-02-12,2025-03-12,2025-02-19,On time,Campinas,SP,04876-786,Brazil,14.0,20,0.0,0,280.0,6.27,286.27,0,0
10653,16,FRANK,1,1,2025-02-13,2025-03-13,2025-03-02,On time,MÃ¼nchen,,80805,Germany,17.45,30,0.1,10,471.15,40.56,511.71,0,0
10653,60,FRANK,1,1,2025-02-13,2025-03-13,2025-03-02,On time,MÃ¼nchen,,80805,Germany,34.0,20,0.1,10,612.0,52.69,664.69,0,0
10654,4,BERGS,5,1,2025-02-13,2025-03-13,2025-02-22,On time,LuleÃ¥,,S-958 22,Sweden,22.0,12,0.1,10,237.6,21.82,259.42,0,0
10654,39,BERGS,5,1,2025-02-13,2025-03-13,2025-02-22,On time,LuleÃ¥,,S-958 22,Sweden,18.0,20,0.1,10,324.0,29.75,353.75,0,0
10654,54,BERGS,5,1,2025-02-13,2025-03-13,2025-02-22,On time,LuleÃ¥,,S-958 22,Sweden,7.45,6,0.1,10,40.23,3.69,43.92,0,0
10655,41,REGGC,1,2,2025-02-14,2025-03-14,2025-02-22,On time,Reggio Emilia,,42100,Italy,9.65,20,0.2,20,154.4,4.41,158.81,0,0
10656,14,GREAL,6,1,2025-02-15,2025-03-15,2025-02-21,On time,Eugene,OR,97403,USA,23.25,3,0.1,10,62.77,5.94,68.71,0,0
10656,44,GREAL,6,1,2025-02-15,2025-03-15,2025-02-21,On time,Eugene,OR,97403,USA,19.45,28,0.1,10,490.14,46.36,536.5,0,0
10656,47,GREAL,6,1,2025-02-15,2025-03-15,2025-02-21,On time,Eugene,OR,97403,USA,9.5,6,0.1,10,51.3,4.85,56.15,0,0
10657,15,SAVEA,2,2,2025-02-15,2025-03-15,2025-02-26,On time,Boise,ID,83720,USA,15.5,50,0.0,0,775.0,62.53,837.53,0,0
10657,41,SAVEA,2,2,2025-02-15,2025-03-15,2025-02-26,On time,Boise,ID,83720,USA,9.65,24,0.0,0,231.6,18.68,250.28,0,0
10657,46,SAVEA,2,2,2025-02-15,2025-03-15,2025-02-26,On time,Boise,ID,83720,USA,12.0,45,0.0,0,540.0,43.57,583.57,0,0
10657,47,SAVEA,2,2,2025-02-15,2025-03-15,2025-02-26,On time,Boise,ID,83720,USA,9.5,10,0.0,0,95.0,7.66,102.66,0,0
10657,56,SAVEA,2,2,2025-02-15,2025-03-15,2025-02-26,On time,Boise,ID,83720,USA,38.0,45,0.0,0,1710.0,137.96,1847.96,0,0
10657,60,SAVEA,2,2,2025-02-15,2025-03-15,2025-02-26,On time,Boise,ID,83720,USA,34.0,30,0.0,0,1020.0,82.29,1102.29,0,0
10658,21,QUICK,4,1,2025-02-16,2025-03-16,2025-02-19,On time,Cunewalde,,1307,Germany,10.0,60,0.0,0,600.0,48.94,648.94,0,0
10658,40,QUICK,4,1,2025-02-16,2025-03-16,2025-02-19,On time,Cunewalde,,1307,Germany,18.4,70,0.05,5,1223.6,99.8,1323.4,0,0
10658,60,QUICK,4,1,2025-02-16,2025-03-16,2025-02-19,On time,Cunewalde,,1307,Germany,34.0,55,0.05,5,1776.5,144.9,1921.4,0,0
10658,77,QUICK,4,1,2025-02-16,2025-03-16,2025-02-19,On time,Cunewalde,,1307,Germany,13.0,70,0.05,5,864.5,70.51,935.01,0,0
10659,31,QUEEN,7,2,2025-02-16,2025-03-16,2025-02-21,On time,Sao Paulo,SP,05487-020,Brazil,12.5,20,0.05,5,237.5,20.48,257.98,0,0
10659,40,QUEEN,7,2,2025-02-16,2025-03-16,2025-02-21,On time,Sao Paulo,SP,05487-020,Brazil,18.4,24,0.05,5,419.52,36.18,455.7,0,0
10659,70,QUEEN,7,2,2025-02-16,2025-03-16,2025-02-21,On time,Sao Paulo,SP,05487-020,Brazil,15.0,40,0.05,5,570.0,49.15,619.15,0,0
10660,20,HUNGC,8,1,2025-02-19,2025-03-19,2025-03-28,Late,Elgin,OR,97827,USA,81.0,21,0.0,0,1701.0,111.29,1812.29,1,1
10661,39,HUNGO,7,3,2025-02-20,2025-03-20,2025-02-26,On time,Cork,Co. Cork,,Ireland,18.0,3,0.2,20,43.2,1.35,44.55,0,0
10661,58,HUNGO,7,3,2025-02-20,2025-03-20,2025-02-26,On time,Cork,Co. Cork,,Ireland,13.25,49,0.2,20,519.4,16.2,535.6,0,0
10662,68,LONEP,3,2,2025-02-20,2025-03-20,2025-03-01,On time,Portland,OR,97219,USA,12.5,10,0.0,0,125.0,1.28,126.28,0,0
10663,40,BONAP,2,2,2025-02-21,2025-03-07,2025-03-16,Late,Marseille,,13008,France,18.4,30,0.05,5,524.4,30.74,555.14,1,1
10663,42,BONAP,2,2,2025-02-21,2025-03-07,2025-03-16,Late,Marseille,,13008,France,14.0,30,0.05,5,399.0,23.39,422.39,1,1
10663,51,BONAP,2,2,2025-02-21,2025-03-07,2025-03-16,Late,Marseille,,13008,France,53.0,20,0.05,5,1007.0,59.03,1066.03,1,1
10664,10,FURIB,1,3,2025-02-21,2025-03-21,2025-03-02,On time,Lisboa,,1675,Portugal,31.0,24,0.15,15,632.4,0.62,633.02,0,0
10664,56,FURIB,1,3,2025-02-21,2025-03-21,2025-03-02,On time,Lisboa,,1675,Portugal,38.0,12,0.15,15,387.6,0.38,387.98,0,0
10664,65,FURIB,1,3,2025-02-21,2025-03-21,2025-03-02,On time,Lisboa,,1675,Portugal,21.05,15,0.15,15,268.39,0.26,268.65,0,0
10665,51,LONEP,1,2,2025-02-22,2025-03-22,2025-02-28,On time,Portland,OR,97219,USA,53.0,20,0.0,0,1060.0,21.54,1081.54,0,0
10665,59,LONEP,1,2,2025-02-22,2025-03-22,2025-02-28,On time,Portland,OR,97219,USA,55.0,1,0.0,0,55.0,1.12,56.12,0,0
10665,76,LONEP,1,2,2025-02-22,2025-03-22,2025-02-28,On time,Portland,OR,97219,USA,18.0,10,0.0,0,180.0,3.66,183.66,0,0
10666,29,RICSU,7,2,2025-02-23,2025-03-23,2025-03-05,On time,GenÃ¨ve,,1204,Switzerland,123.79,36,0.0,0,4456.44,221.94,4678.38,0,0
10666,65,RICSU,7,2,2025-02-23,2025-03-23,2025-03-05,On time,GenÃ¨ve,,1204,Switzerland,21.05,10,0.0,0,210.5,10.48,220.98,0,0
10667,69,ERNSH,7,1,2025-02-23,2025-03-23,2025-03-02,On time,Graz,,8010,Austria,36.0,45,0.2,20,1296.0,65.85,1361.85,0,0
10667,71,ERNSH,7,1,2025-02-23,2025-03-23,2025-03-02,On time,Graz,,8010,Austria,21.5,14,0.2,20,240.8,12.24,253.04,0,0
10668,31,WANDK,1,2,2025-02-26,2025-03-26,2025-03-06,On time,Stuttgart,,70563,Germany,12.5,8,0.1,10,90.0,6.8,96.8,0,0
10668,55,WANDK,1,2,2025-02-26,2025-03-26,2025-03-06,On time,Stuttgart,,70563,Germany,24.0,4,0.1,10,86.4,6.52,92.92,0,0
10668,64,WANDK,1,2,2025-02-26,2025-03-26,2025-03-06,On time,Stuttgart,,70563,Germany,33.25,15,0.1,10,448.87,33.9,482.77,0,0
10669,36,SIMOB,2,1,2025-02-26,2025-03-26,2025-03-05,On time,Kobenhavn,,1734,Denmark,19.0,30,0.0,0,570.0,24.39,594.39,0,0
10670,23,FRANK,4,1,2025-02-27,2025-03-27,2025-03-01,On time,MÃ¼nchen,,80805,Germany,9.0,32,0.0,0,288.0,25.46,313.46,0,0
10670,46,FRANK,4,1,2025-02-27,2025-03-27,2025-03-01,On time,MÃ¼nchen,,80805,Germany,12.0,60,0.0,0,720.0,63.65,783.65,0,0
10670,67,FRANK,4,1,2025-02-27,2025-03-27,2025-03-01,On time,MÃ¼nchen,,80805,Germany,14.0,25,0.0,0,350.0,30.94,380.94,0,0
10670,73,FRANK,4,1,2025-02-27,2025-03-27,2025-03-01,On time,MÃ¼nchen,,80805,Germany,15.0,50,0.0,0,750.0,66.3,816.3,0,0
10670,75,FRANK,4,1,2025-02-27,2025-03-27,2025-03-01,On time,MÃ¼nchen,,80805,Germany,7.75,25,0.0,0,193.75,17.13,210.88,0,0
10671,16,FRANR,1,1,2025-02-28,2025-03-28,2025-03-07,On time,Nantes,,44000,France,17.45,10,0.0,0,174.5,5.75,180.25,0,0
10671,62,FRANR,1,1,2025-02-28,2025-03-28,2025-03-07,On time,Nantes,,44000,France,49.3,10,0.0,0,493.0,16.26,509.26,0,0
10671,65,FRANR,1,1,2025-02-28,2025-03-28,2025-03-07,On time,Nantes,,44000,France,21.05,12,0.0,0,252.6,8.33,260.93,0,0
10672,38,BERGS,9,2,2025-02-28,2025-03-14,2025-03-09,On time,LuleÃ¥,,S-958 22,Sweden,263.5,15,0.1,10,3557.25,89.28,3646.53,0,0
10672,71,BERGS,9,2,2025-02-28,2025-03-14,2025-03-09,On time,LuleÃ¥,,S-958 22,Sweden,21.5,12,0.0,0,258.0,6.47,264.47,0,0
10673,16,WILMK,2,1,2025-03-01,2025-03-29,2025-03-02,On time,Helsinki,,21240,Finland,17.45,3,0.0,0,52.35,2.89,55.24,0,0
10673,42,WILMK,2,1,2025-03-01,2025-03-29,2025-03-02,On time,Helsinki,,21240,Finland,14.0,6,0.0,0,84.0,4.64,88.64,0,0
10673,43,WILMK,2,1,2025-03-01,2025-03-29,2025-03-02,On time,Helsinki,,21240,Finland,46.0,6,0.0,0,276.0,15.23,291.23,0,0
10674,23,ISLAT,4,2,2025-03-01,2025-03-29,2025-03-13,On time,Cowes,Isle of Wight,PO31 7PJ,UK,9.0,5,0.0,0,45.0,0.9,45.9,0,0
10675,14,FRANK,5,2,2025-03-02,2025-03-30,2025-03-06,On time,MÃ¼nchen,,80805,Germany,23.25,30,0.0,0,697.5,15.61,713.11,0,0
10675,53,FRANK,5,2,2025-03-02,2025-03-30,2025-03-06,On time,MÃ¼nchen,,80805,Germany,32.8,10,0.0,0,328.0,7.34,335.34,0,0
10675,58,FRANK,5,2,2025-03-02,2025-03-30,2025-03-06,On time,MÃ¼nchen,,80805,Germany,13.25,30,0.0,0,397.5,8.9,406.4,0,0
10676,10,TORTU,2,2,2025-03-05,2025-04-02,2025-03-12,On time,MÃ©xico D.F.,,5033,Mexico,31.0,2,0.0,0,62.0,0.23,62.23,0,0
10676,19,TORTU,2,2,2025-03-05,2025-04-02,2025-03-12,On time,MÃ©xico D.F.,,5033,Mexico,9.2,7,0.0,0,64.4,0.24,64.64,0,0
10676,44,TORTU,2,2,2025-03-05,2025-04-02,2025-03-12,On time,MÃ©xico D.F.,,5033,Mexico,19.45,21,0.0,0,408.45,1.53,409.98,0,0
10677,26,ANTON,1,3,2025-03-05,2025-04-02,2025-03-09,On time,MÃ©xico D.F.,,5023,Mexico,31.23,30,0.15,15,796.36,3.95,800.31,0,0
10677,33,ANTON,1,3,2025-03-05,2025-04-02,2025-03-09,On time,MÃ©xico D.F.,,5023,Mexico,2.5,8,0.15,15,17.0,0.08,17.08,0,0
10678,12,SAVEA,7,3,2025-03-06,2025-04-03,2025-03-29,On time,Boise,ID,83720,USA,38.0,100,0.0,0,3800.0,281.2,4081.2,0,0
10678,33,SAVEA,7,3,2025-03-06,2025-04-03,2025-03-29,On time,Boise,ID,83720,USA,2.5,30,0.0,0,75.0,5.55,80.55,0,0
10678,41,SAVEA,7,3,2025-03-06,2025-04-03,2025-03-29,On time,Boise,ID,83720,USA,9.65,120,0.0,0,1158.0,85.69,1243.69,0,0
10678,54,SAVEA,7,3,2025-03-06,2025-04-03,2025-03-29,On time,Boise,ID,83720,USA,7.45,30,0.0,0,223.5,16.54,240.04,0,0
10679,59,BLONP,8,3,2025-03-06,2025-04-03,2025-03-13,On time,Strasbourg,,67000,France,55.0,12,0.0,0,660.0,27.94,687.94,0,0
10680,16,OLDWO,1,1,2025-03-07,2025-04-04,2025-03-09,On time,Anchorage,AK,99508,USA,17.45,50,0.25,25,654.38,13.8,668.18,0,0
10680,31,OLDWO,1,1,2025-03-07,2025-04-04,2025-03-09,On time,Anchorage,AK,99508,USA,12.5,20,0.25,25,187.5,3.95,191.45,0,0
10680,42,OLDWO,1,1,2025-03-07,2025-04-04,2025-03-09,On time,Anchorage,AK,99508,USA,14.0,40,0.25,25,420.0,8.86,428.86,0,0
10681,19,GREAL,3,3,2025-03-08,2025-04-05,2025-03-13,On time,Eugene,OR,97403,USA,9.2,30,0.1,10,248.4,14.69,263.09,0,0
10681,21,GREAL,3,3,2025-03-08,2025-04-05,2025-03-13,On time,Eugene,OR,97403,USA,10.0,12,0.1,10,108.0,6.39,114.39,0,0
10681,64,GREAL,3,3,2025-03-08,2025-04-05,2025-03-13,On time,Eugene,OR,97403,USA,33.25,28,0.0,0,931.0,55.05,986.05,0,0
10682,33,ANTON,3,2,2025-03-08,2025-04-05,2025-03-14,On time,MÃ©xico D.F.,,5023,Mexico,2.5,30,0.0,0,75.0,7.22,82.22,0,0
10682,66,ANTON,3,2,2025-03-08,2025-04-05,2025-03-14,On time,MÃ©xico D.F.,,5023,Mexico,17.0,4,0.0,0,68.0,6.54,74.54,0,0
10682,75,ANTON,3,2,2025-03-08,2025-04-05,2025-03-14,On time,MÃ©xico D.F.,,5023,Mexico,7.75,30,0.0,0,232.5,22.37,254.87,0,0
10683,52,DUMON,2,1,2025-03-09,2025-04-06,2025-03-14,On time,Nantes,,44000,France,7.0,9,0.0,0,63.0,4.4,67.4,0,0
10684,40,OTTIK,3,1,2025-03-09,2025-04-06,2025-03-13,On time,KÃ¶ln,,50739,Germany,18.4,20,0.0,0,368.0,30.31,398.31,0,0
10684,47,OTTIK,3,1,2025-03-09,2025-04-06,2025-03-13,On time,KÃ¶ln,,50739,Germany,9.5,40,0.0,0,380.0,31.3,411.3,0,0
10684,60,OTTIK,3,1,2025-03-09,2025-04-06,2025-03-13,On time,KÃ¶ln,,50739,Germany,34.0,30,0.0,0,1020.0,84.02,1104.02,0,0
10685,10,GOURL,4,2,2025-03-12,2025-03-26,2025-03-16,On time,Campinas,SP,04876-786,Brazil,31.0,20,0.0,0,620.0,26.12,646.12,0,0
10685,41,GOURL,4,2,2025-03-12,2025-03-26,2025-03-16,On time,Campinas,SP,04876-786,Brazil,9.65,4,0.0,0,38.6,1.63,40.23,0,0
10685,47,GOURL,4,2,2025-03-12,2025-03-26,2025-03-16,On time,Campinas,SP,04876-786,Brazil,9.5,15,0.0,0,142.5,6.0,148.5,0,0
10686,17,PICCO,2,1,2025-03-13,2025-04-10,2025-03-21,On time,Salzburg,,5020,Austria,39.0,30,0.2,20,936.0,64.31,1000.31,0,0
10686,26,PICCO,2,1,2025-03-13,2025-04-10,2025-03-21,On time,Salzburg,,5020,Austria,31.23,15,0.0,0,468.45,32.19,500.64,0,0
10687,9,HUNGO,9,2,2025-03-13,2025-04-10,2025-04-12,Late,Cork,Co. Cork,,Ireland,97.0,50,0.25,25,3637.5,217.35,3854.85,1,1
10687,29,HUNGO,9,2,2025-03-13,2025-04-10,2025-04-12,Late,Cork,Co. Cork,,Ireland,123.79,10,0.0,0,1237.9,73.97,1311.87,1,1
10687,36,HUNGO,9,2,2025-03-13,2025-04-10,2025-04-12,Late,Cork,Co. Cork,,Ireland,19.0,6,0.25,25,85.5,5.11,90.61,1,1
10688,10,VAFFE,4,2,2025-03-14,2025-03-28,2025-03-20,On time,Ã…rhus,,8200,Denmark,31.0,18,0.1,10,502.2,47.52,549.72,0,0
10688,28,VAFFE,4,2,2025-03-14,2025-03-28,2025-03-20,On time,Ã…rhus,,8200,Denmark,45.6,60,0.1,10,2462.4,233.02,2695.42,0,0
10688,34,VAFFE,4,2,2025-03-14,2025-03-28,2025-03-20,On time,Ã…rhus,,8200,Denmark,14.0,14,0.0,0,196.0,18.55,214.55,0,0
10689,1,BERGS,1,2,2025-03-14,2025-04-11,2025-03-20,On time,LuleÃ¥,,S-958 22,Sweden,18.0,35,0.25,25,472.5,13.42,485.92,0,0
10690,56,HANAR,1,1,2025-03-15,2025-04-12,2025-03-16,On time,Rio de Janeiro,RJ,05454-876,Brazil,38.0,20,0.25,25,570.0,10.44,580.44,0,0
10690,77,HANAR,1,1,2025-03-15,2025-04-12,2025-03-16,On time,Rio de Janeiro,RJ,05454-876,Brazil,13.0,30,0.25,25,292.5,5.36,297.86,0,0
10691,1,QUICK,2,2,2025-03-16,2025-04-27,2025-04-04,On time,Cunewalde,,1307,Germany,18.0,30,0.0,0,540.0,43.03,583.03,0,0
10691,29,QUICK,2,2,2025-03-16,2025-04-27,2025-04-04,On time,Cunewalde,,1307,Germany,123.79,40,0.0,0,4951.6,394.6,5346.2,0,0
10691,43,QUICK,2,2,2025-03-16,2025-04-27,2025-04-04,On time,Cunewalde,,1307,Germany,46.0,40,0.0,0,1840.0,146.63,1986.63,0,0
10691,44,QUICK,2,2,2025-03-16,2025-04-27,2025-04-04,On time,Cunewalde,,1307,Germany,19.45,24,0.0,0,466.8,37.2,504.0,0,0
10691,62,QUICK,2,2,2025-03-16,2025-04-27,2025-04-04,On time,Cunewalde,,1307,Germany,49.3,48,0.0,0,2366.4,188.58,2554.98,0,0
10692,63,ALFKI,4,2,2025-03-16,2025-04-13,2025-03-26,On time,Berlin,,12209,Germany,43.9,20,0.0,0,878.0,61.02,939.02,0,0
10693,9,WHITC,3,3,2025-03-19,2025-04-02,2025-03-23,On time,Seattle,WA,98124,USA,97.0,6,0.0,0,582.0,39.15,621.15,0,0
10693,54,WHITC,3,3,2025-03-19,2025-04-02,2025-03-23,On time,Seattle,WA,98124,USA,7.45,60,0.15,15,379.95,25.56,405.51,0,0
10693,69,WHITC,3,3,2025-03-19,2025-04-02,2025-03-23,On time,Seattle,WA,98124,USA,36.0,30,0.15,15,918.0,61.76,979.76,0,0
10693,73,WHITC,3,3,2025-03-19,2025-04-02,2025-03-23,On time,Seattle,WA,98124,USA,15.0,15,0.15,15,191.25,12.87,204.12,0,0
10694,7,QUICK,8,3,2025-03-19,2025-04-16,2025-03-22,On time,Cunewalde,,1307,Germany,30.0,90,0.0,0,2700.0,222.92,2922.92,0,0
10694,59,QUICK,8,3,2025-03-19,2025-04-16,2025-03-22,On time,Cunewalde,,1307,Germany,55.0,25,0.0,0,1375.0,113.52,1488.52,0,0
10694,70,QUICK,8,3,2025-03-19,2025-04-16,2025-03-22,On time,Cunewalde,,1307,Germany,15.0,50,0.0,0,750.0,61.92,811.92,0,0
10695,8,WILMK,7,1,2025-03-20,2025-05-01,2025-03-27,On time,Helsinki,,21240,Finland,40.0,10,0.0,0,400.0,10.42,410.42,0,0
10695,12,WILMK,7,1,2025-03-20,2025-05-01,2025-03-27,On time,Helsinki,,21240,Finland,38.0,4,0.0,0,152.0,3.96,155.96,0,0
10695,24,WILMK,7,1,2025-03-20,2025-05-01,2025-03-27,On time,Helsinki,,21240,Finland,4.5,20,0.0,0,90.0,2.34,92.34,0,0
10696,17,WHITC,8,3,2025-03-21,2025-05-02,2025-03-27,On time,Seattle,WA,98124,USA,39.0,20,0.0,0,780.0,80.31,860.31,0,0
10696,46,WHITC,8,3,2025-03-21,2025-05-02,2025-03-27,On time,Seattle,WA,98124,USA,12.0,18,0.0,0,216.0,22.24,238.24,0,0
10697,19,LINOD,3,1,2025-03-21,2025-04-18,2025-03-27,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,9.2,7,0.25,25,48.3,2.73,51.03,0,0
10697,35,LINOD,3,1,2025-03-21,2025-04-18,2025-03-27,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,18.0,9,0.25,25,121.5,6.87,128.37,0,0
10697,58,LINOD,3,1,2025-03-21,2025-04-18,2025-03-27,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,13.25,30,0.25,25,298.13,16.85,314.98,0,0
10697,70,LINOD,3,1,2025-03-21,2025-04-18,2025-03-27,On time,I. de Margarita,Nueva Esparta,4980,Venezuela,15.0,30,0.25,25,337.5,19.07,356.57,0,0
10698,11,ERNSH,4,1,2025-03-22,2025-04-19,2025-03-30,On time,Graz,,8010,Austria,21.0,15,0.0,0,315.0,24.98,339.98,0,0
10698,17,ERNSH,4,1,2025-03-22,2025-04-19,2025-03-30,On time,Graz,,8010,Austria,39.0,8,0.05,5,296.4,23.5,319.9,0,0
10698,29,ERNSH,4,1,2025-03-22,2025-04-19,2025-03-30,On time,Graz,,8010,Austria,123.79,12,0.05,5,1411.21,111.89,1523.1,0,0
10698,65,ERNSH,4,1,2025-03-22,2025-04-19,2025-03-30,On time,Graz,,8010,Austria,21.05,65,0.05,5,1299.84,103.06,1402.9,0,0
10698,70,ERNSH,4,1,2025-03-22,2025-04-19,2025-03-30,On time,Graz,,8010,Austria,15.0,8,0.05,5,114.0,9.04,123.04,0,0
10699,47,MORGK,3,3,2025-03-22,2025-04-19,2025-03-26,On time,Leipzig,,4179,Germany,9.5,12,0.0,0,114.0,0.58,114.58,0,0
10700,1,SAVEA,3,1,2025-03-23,2025-04-20,2025-03-29,On time,Boise,ID,83720,USA,18.0,5,0.2,20,72.0,2.86,74.86,0,0
10700,34,SAVEA,3,1,2025-03-23,2025-04-20,2025-03-29,On time,Boise,ID,83720,USA,14.0,12,0.2,20,134.4,5.34,139.74,0,0
10700,68,SAVEA,3,1,2025-03-23,2025-04-20,2025-03-29,On time,Boise,ID,83720,USA,12.5,40,0.2,20,400.0,15.89,415.89,0,0
10700,71,SAVEA,3,1,2025-03-23,2025-04-20,2025-03-29,On time,Boise,ID,83720,USA,21.5,60,0.2,20,1032.0,41.01,1073.01,0,0
10701,59,HUNGO,6,3,2025-03-26,2025-04-09,2025-03-28,On time,Cork,Co. Cork,,Ireland,55.0,42,0.15,15,1963.5,151.01,2114.51,0,0
10701,71,HUNGO,6,3,2025-03-26,2025-04-09,2025-03-28,On time,Cork,Co. Cork,,Ireland,21.5,20,0.15,15,365.5,28.11,393.61,0,0
10701,76,HUNGO,6,3,2025-03-26,2025-04-09,2025-03-28,On time,Cork,Co. Cork,,Ireland,18.0,35,0.15,15,535.5,41.19,576.69,0,0
10702,3,ALFKI,4,1,2025-03-26,2025-05-07,2025-04-03,On time,Berlin,,12209,Germany,10.0,6,0.0,0,60.0,4.35,64.35,0,0
